date,value,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,state_code,POPESTIMATE2019,name,description,latitude,longitude,Stay At Home Order Date,Emergency Declaration Date
2020-03-31,,CO,2627.0,12737.0,,,414.0,,,,,,2020-03-31T20:00:00Z,51.0,414.0,15364.0,15364.0,15364.0,08,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-31,,CT,3128.0,13029.0,,608.0,608.0,,,,,,2020-03-31T20:00:00Z,69.0,608.0,16157.0,16157.0,16157.0,09,33.0,91.0,1000.0,557.0,1557.0,,,,,,,,
2020-03-31,,DC,495.0,3262.0,2.0,,,,,,,121.0,2020-03-31T20:00:00Z,9.0,,3759.0,3757.0,3757.0,11,0.0,0.0,580.0,94.0,674.0,,,,,,,,
2020-03-31,,DE,319.0,3696.0,,57.0,64.0,,,,,22.0,2020-03-31T20:00:00Z,10.0,64.0,4015.0,4015.0,4015.0,10,4.0,19.0,1480.0,55.0,1535.0,,,,,,,,
2020-03-31,,FL,6338.0,54285.0,1163.0,,823.0,,,,,,2020-03-31T20:00:00Z,77.0,823.0,61786.0,60623.0,60623.0,12,14.0,171.0,6060.0,865.0,6925.0,,,,,,,,
2020-03-31,,GA,3929.0,12252.0,,,833.0,,,,,,2020-03-31T20:00:00Z,111.0,833.0,16181.0,16181.0,16181.0,13,24.0,126.0,2337.0,1120.0,3457.0,,,,,,,,
2020-03-31,,GU,69.0,371.0,,,19.0,,2.0,,,7.0,2020-03-31T20:00:00Z,2.0,19.0,440.0,440.0,440.0,66,1.0,0.0,19.0,11.0,30.0,,,,,,,,
2020-03-31,,HI,204.0,8471.0,,,12.0,,6.0,,,49.0,2020-03-31T20:00:00Z,0.0,12.0,8675.0,8675.0,8675.0,15,0.0,0.0,646.0,29.0,675.0,,,,,,,,
2020-03-31,,IA,497.0,6888.0,,61.0,94.0,,,,,33.0,2020-03-31T20:00:00Z,7.0,94.0,7385.0,7385.0,7385.0,19,1.0,20.0,726.0,73.0,799.0,,,,,,,,
2020-03-31,,ID,415.0,5297.0,,,45.0,,6.0,,,,2020-03-31T20:00:00Z,7.0,45.0,5712.0,5712.0,5712.0,16,1.0,6.0,901.0,105.0,1006.0,,,,,,,,
2020-03-31,,IL,5994.0,29231.0,,,,,,,,,2020-03-31T20:00:00Z,99.0,,35225.0,35225.0,35225.0,17,26.0,0.0,3842.0,937.0,4779.0,,,,,,,,
2020-03-31,,IN,2159.0,11214.0,,,,,,,,,2020-03-31T20:00:00Z,49.0,,13373.0,13373.0,13373.0,18,14.0,0.0,1342.0,373.0,1715.0,,,,,,,,
2020-03-31,,KS,428.0,4996.0,,,79.0,,,,,,2020-03-31T20:00:00Z,9.0,79.0,5424.0,5424.0,5424.0,20,1.0,13.0,442.0,60.0,502.0,,,,,,,,
2020-03-31,,KY,480.0,6330.0,,,,,,,,,2020-03-31T20:00:00Z,11.0,,6810.0,6810.0,6810.0,21,2.0,0.0,751.0,41.0,792.0,,,,,,,,
2020-03-31,,LA,5237.0,33730.0,,,1355.0,,,,438.0,,2020-03-31T20:00:00Z,239.0,1355.0,38967.0,38967.0,38967.0,22,54.0,170.0,3722.0,1212.0,4934.0,,,,,,,,
2020-03-31,,MA,6620.0,40315.0,,,562.0,,,,,,2020-03-31T20:00:00Z,89.0,562.0,46935.0,46935.0,46935.0,25,33.0,109.0,3274.0,868.0,4142.0,,,,,,,,
2020-03-31,,MD,1660.0,14868.0,,,429.0,,,,,,2020-03-31T20:00:00Z,18.0,429.0,16528.0,16528.0,16528.0,24,3.0,76.0,1552.0,247.0,1799.0,,,,,,,,
2020-03-31,,ME,303.0,6088.0,,,57.0,,,,,68.0,2020-03-31T20:00:00Z,5.0,57.0,6391.0,6391.0,6391.0,23,2.0,8.0,2694.0,28.0,2722.0,,,,,,,,
2020-03-31,,MI,7615.0,11893.0,,,,,,,,,2020-03-31T20:00:00Z,259.0,,19508.0,19508.0,19508.0,26,75.0,0.0,0.0,1117.0,1117.0,,,,,,,,
2020-03-31,,MN,629.0,19151.0,,56.0,112.0,26.0,26.0,,,,2020-03-31T20:00:00Z,12.0,112.0,19780.0,19780.0,19780.0,27,2.0,20.0,905.0,53.0,958.0,,,,,,,,
2020-03-31,,MO,1327.0,14614.0,,,,,,,,,2020-03-31T20:00:00Z,14.0,,15941.0,15941.0,15941.0,29,1.0,0.0,1410.0,296.0,1706.0,,,,,,,,
2020-03-31,,MP,2.0,,,,,,,,,,2020-03-31T20:00:00Z,,,2.0,2.0,2.0,69,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-31,,MS,937.0,3537.0,,,211.0,,,,,,2020-03-31T20:00:00Z,20.0,211.0,4474.0,4474.0,4474.0,28,4.0,16.0,548.0,90.0,638.0,,,,,,,,
2020-03-31,,MT,184.0,4234.0,,,14.0,,,,,,2020-03-31T20:00:00Z,4.0,14.0,4418.0,4418.0,4418.0,30,0.0,4.0,273.0,13.0,286.0,,,,,,,,
2020-03-31,,NC,1498.0,21608.0,,157.0,157.0,,,,,,2020-03-31T20:00:00Z,8.0,157.0,23106.0,23106.0,23106.0,37,2.0,20.0,2051.0,191.0,2242.0,,,,,,,,
2020-03-31,,ND,126.0,4131.0,,21.0,21.0,,,,,30.0,2020-03-31T20:00:00Z,3.0,21.0,4257.0,4257.0,4257.0,38,1.0,2.0,403.0,17.0,420.0,,,,,,,,
2020-03-31,,NE,172.0,2931.0,8.0,,,,,,,,2020-03-31T20:00:00Z,3.0,,3111.0,3103.0,3103.0,31,1.0,0.0,347.0,27.0,374.0,,,,,,,,
2020-03-31,,NH,314.0,5413.0,65.0,45.0,45.0,,,,,,2020-03-31T20:00:00Z,3.0,45.0,5792.0,5727.0,5727.0,33,0.0,0.0,27.0,0.0,27.0,,,,,,,,
2020-03-31,,NJ,18696.0,27077.0,,,,,,,,,2020-03-31T20:00:00Z,267.0,,45773.0,45773.0,45773.0,34,69.0,0.0,1853.0,2060.0,3913.0,,,,,,,,
2020-03-31,,NM,281.0,12246.0,,22.0,22.0,,,,,26.0,2020-03-31T20:00:00Z,4.0,22.0,12527.0,12527.0,12527.0,35,2.0,0.0,1304.0,44.0,1348.0,,,,,,,,
2020-03-31,,NV,1113.0,10681.0,,,,,,,,,2020-03-31T20:00:00Z,17.0,,11794.0,11794.0,11794.0,32,2.0,0.0,474.0,105.0,579.0,,,,,,,,
2020-03-31,,NY,75795.0,129391.0,,10929.0,15904.0,2710.0,2710.0,,,4975.0,2020-03-31T20:00:00Z,1550.0,15904.0,205186.0,205186.0,205186.0,36,332.0,2183.0,9420.0,9298.0,18718.0,,,,,,,,
2020-03-31,,OH,2199.0,26992.0,,387.0,585.0,,198.0,,,,2020-03-31T20:00:00Z,55.0,585.0,29191.0,29191.0,29191.0,39,16.0,110.0,1650.0,266.0,1916.0,,,,,,,,
2020-03-31,,OK,565.0,1229.0,,,177.0,,,,,,2020-03-31T20:00:00Z,23.0,177.0,1794.0,1794.0,1794.0,40,6.0,24.0,22.0,84.0,106.0,,,,,,,,
2020-03-31,,OR,690.0,13136.0,,132.0,154.0,,,40.0,40.0,,2020-03-31T20:00:00Z,18.0,154.0,13826.0,13826.0,13826.0,41,2.0,14.0,859.0,84.0,943.0,,,,,,,,
2020-03-31,,PA,4843.0,37645.0,,,514.0,,,,,,2020-03-31T20:00:00Z,63.0,514.0,42488.0,42488.0,42488.0,42,14.0,128.0,3868.0,756.0,4624.0,,,,,,,,
2020-03-31,,PR,239.0,1195.0,854.0,,,,,,,,2020-03-31T20:00:00Z,8.0,,2288.0,1434.0,1434.0,72,2.0,0.0,264.0,65.0,329.0,,,,,,,,
2020-03-31,,RI,488.0,3476.0,,59.0,59.0,9.0,9.0,6.0,6.0,35.0,2020-03-31T20:00:00Z,8.0,59.0,3964.0,3964.0,3964.0,44,4.0,18.0,289.0,80.0,369.0,,,,,,,,
2020-03-31,,SC,1083.0,4616.0,,,259.0,,,,,,2020-03-31T20:00:00Z,22.0,259.0,5699.0,5699.0,5699.0,45,4.0,130.0,456.0,158.0,614.0,,,,,,,,
2020-03-31,,SD,108.0,3609.0,0.0,,12.0,,,,,44.0,2020-03-31T20:00:00Z,1.0,12.0,3717.0,3717.0,3717.0,46,0.0,12.0,131.0,7.0,138.0,,,,,,,,
2020-03-31,,TN,2239.0,25121.0,,,175.0,,,,,121.0,2020-03-31T20:00:00Z,23.0,175.0,27360.0,27360.0,27360.0,47,10.0,27.0,3651.0,405.0,4056.0,,,,,,,,
2020-03-31,,TX,3266.0,39726.0,,,196.0,,,,,38.0,2020-03-31T20:00:00Z,41.0,196.0,42992.0,42992.0,42992.0,48,7.0,196.0,6723.0,389.0,7112.0,,,,,,,,
2020-03-31,,UT,887.0,17626.0,,,73.0,,,,,,2020-03-31T20:00:00Z,5.0,73.0,18513.0,18513.0,18513.0,49,1.0,73.0,2429.0,81.0,2510.0,,,,,,,,
2020-03-31,,VA,1250.0,12151.0,,,165.0,,,,,,2020-03-31T20:00:00Z,27.0,165.0,13401.0,13401.0,13401.0,51,2.0,29.0,1133.0,230.0,1363.0,,,,,,,,
2020-03-31,,VI,30.0,126.0,24.0,,,,,,,21.0,2020-03-31T20:00:00Z,,,180.0,156.0,156.0,78,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-31,,VT,293.0,3957.0,,21.0,36.0,,,,,15.0,2020-03-31T20:00:00Z,13.0,36.0,4250.0,4250.0,4250.0,50,1.0,18.0,283.0,37.0,320.0,,,,,,,,
2020-03-31,,WA,4896.0,60566.0,,,254.0,,,,,,2020-03-31T20:00:00Z,195.0,254.0,65462.0,65462.0,65462.0,53,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-31,,WI,1351.0,17375.0,,,337.0,,,,,,2020-03-31T20:00:00Z,16.0,337.0,18726.0,18726.0,18726.0,55,2.0,337.0,1519.0,130.0,1649.0,,,,,,,,
2020-03-31,,WV,162.0,3981.0,,,1.0,,,,,,2020-03-31T20:00:00Z,1.0,1.0,4143.0,4143.0,4143.0,54,0.0,0.0,997.0,36.0,1033.0,,,,,,,,
2020-03-31,,WY,109.0,1999.0,,,17.0,,,,,26.0,2020-03-31T20:00:00Z,0.0,17.0,2108.0,2108.0,2108.0,56,0.0,0.0,159.0,15.0,174.0,,,,,,,,
2020-03-30,,AK,114.0,3540.0,,,7.0,,,,,,2020-03-30T20:00:00Z,3.0,7.0,3654.0,3654.0,3654.0,02,1.0,1.0,308.0,12.0,320.0,,,,,,,,
2020-03-30,,AL,859.0,5694.0,,,,,,,,,2020-03-30T20:00:00Z,6.0,,6553.0,6553.0,6553.0,01,2.0,0.0,1510.0,53.0,1563.0,,,,,,,,
2020-03-30,,AR,473.0,5262.0,,62.0,62.0,,,21.0,21.0,29.0,2020-03-30T20:00:00Z,7.0,62.0,5735.0,5735.0,5735.0,05,1.0,14.0,2235.0,47.0,2282.0,,,,,,,,
2020-03-30,,AS,,,,,,,,,,,2020-03-30T20:00:00Z,0.0,,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-30,,AZ,1157.0,15602.0,,,78.0,,30.0,,,,2020-03-30T20:00:00Z,20.0,78.0,16759.0,16759.0,16759.0,04,3.0,0.0,2649.0,238.0,2887.0,,,,,,,,
2020-03-30,,CA,6447.0,20549.0,64400.0,1432.0,1432.0,597.0,597.0,,,,2020-03-30T20:00:00Z,133.0,1432.0,91396.0,26996.0,26996.0,06,10.0,398.0,0.0,739.0,739.0,,,,,,,,
2020-03-30,,CO,2627.0,12737.0,,,414.0,,,,,,2020-03-30T20:00:00Z,51.0,414.0,15364.0,15364.0,15364.0,08,7.0,140.0,1522.0,566.0,2088.0,,,,,,,,
2020-03-30,,CT,2571.0,12029.0,,517.0,517.0,,,,,,2020-03-30T20:00:00Z,36.0,517.0,14600.0,14600.0,14600.0,09,2.0,113.0,2122.0,578.0,2700.0,,,,,,,,
2020-03-30,,DC,401.0,2682.0,2.0,,,,,193.0,193.0,106.0,2020-03-30T20:00:00Z,9.0,,3085.0,3083.0,3083.0,11,4.0,0.0,213.0,59.0,272.0,,,,,,,,
2020-03-30,,DE,264.0,2216.0,,,45.0,,,,,9.0,2020-03-30T20:00:00Z,6.0,45.0,2480.0,2480.0,2480.0,10,0.0,12.0,2180.0,32.0,2212.0,,,,,,,,
2020-03-30,,FL,5473.0,48225.0,,,652.0,,,,,,2020-03-30T20:00:00Z,63.0,652.0,53698.0,53698.0,53698.0,12,7.0,58.0,9155.0,1227.0,10382.0,,,,,,,,
2020-03-30,,GA,2809.0,9915.0,,,707.0,,,,,,2020-03-30T20:00:00Z,87.0,707.0,12724.0,12724.0,12724.0,13,7.0,41.0,2.0,158.0,160.0,,,,,,,,
2020-03-30,,GU,58.0,352.0,,,19.0,,2.0,,,7.0,2020-03-30T20:00:00Z,1.0,19.0,410.0,410.0,410.0,66,0.0,4.0,18.0,2.0,20.0,,,,,,,,
2020-03-30,,HI,175.0,7825.0,,,12.0,,,,,,2020-03-30T20:00:00Z,0.0,12.0,8000.0,8000.0,8000.0,15,0.0,0.0,976.0,24.0,1000.0,,,,,,,,
2020-03-30,,IA,424.0,6162.0,,51.0,74.0,,,,,23.0,2020-03-30T20:00:00Z,6.0,74.0,6586.0,6586.0,6586.0,19,2.0,6.0,1149.0,88.0,1237.0,,,,,,,,
2020-03-30,,ID,310.0,4396.0,,,39.0,,,,,,2020-03-30T20:00:00Z,6.0,39.0,4706.0,4706.0,4706.0,16,1.0,3.0,375.0,49.0,424.0,,,,,,,,
2020-03-30,,IL,5057.0,25389.0,,,,,,,,,2020-03-30T20:00:00Z,73.0,,30446.0,30446.0,30446.0,17,8.0,0.0,2223.0,461.0,2684.0,,,,,,,,
2020-03-30,,IN,1786.0,9872.0,,,,,,,,,2020-03-30T20:00:00Z,35.0,,11658.0,11658.0,11658.0,18,3.0,0.0,1556.0,272.0,1828.0,,,,,,,,
2020-03-30,,KS,368.0,4554.0,,,66.0,,,,,,2020-03-30T20:00:00Z,8.0,66.0,4922.0,4922.0,4922.0,20,2.0,11.0,360.0,49.0,409.0,,,,,,,,
2020-03-30,,KY,439.0,5579.0,,,,,,,,,2020-03-30T20:00:00Z,9.0,,6018.0,6018.0,6018.0,21,0.0,0.0,432.0,45.0,477.0,,,,,,,,
2020-03-30,,LA,4025.0,30008.0,,,1185.0,,,,385.0,,2020-03-30T20:00:00Z,185.0,1185.0,34033.0,34033.0,34033.0,22,34.0,58.0,5677.0,485.0,6162.0,,,,,,,,
2020-03-30,,MA,5752.0,37041.0,,,453.0,,,,,,2020-03-30T20:00:00Z,56.0,453.0,42793.0,42793.0,42793.0,25,8.0,54.0,2930.0,797.0,3727.0,,,,,,,,
2020-03-30,,MD,1413.0,13316.0,,,353.0,,,,,,2020-03-30T20:00:00Z,15.0,353.0,14729.0,14729.0,14729.0,24,5.0,76.0,962.0,174.0,1136.0,,,,,,,,
2020-03-30,,ME,275.0,3394.0,,,49.0,,,,,41.0,2020-03-30T20:00:00Z,3.0,49.0,3669.0,3669.0,3669.0,23,0.0,49.0,0.0,22.0,22.0,,,,,,,,
2020-03-30,,MI,6498.0,11893.0,,,,,,,,,2020-03-30T20:00:00Z,184.0,,18391.0,18391.0,18391.0,26,52.0,0.0,0.0,1012.0,1012.0,,,,,,,,
2020-03-30,,MN,576.0,18246.0,,56.0,92.0,24.0,24.0,,,,2020-03-30T20:00:00Z,10.0,92.0,18822.0,18822.0,18822.0,27,1.0,17.0,1092.0,73.0,1165.0,,,,,,,,
2020-03-30,,MO,1031.0,13204.0,,,,,,,,,2020-03-30T20:00:00Z,13.0,,14235.0,14235.0,14235.0,29,3.0,0.0,1657.0,193.0,1850.0,,,,,,,,
2020-03-30,,MP,2.0,,,,,,,,,,2020-03-30T20:00:00Z,,,2.0,2.0,2.0,69,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-30,,MS,847.0,2989.0,,,195.0,,,,,,2020-03-30T20:00:00Z,16.0,195.0,3836.0,3836.0,3836.0,28,2.0,-40.0,429.0,89.0,518.0,,,,,,,,
2020-03-30,,MT,171.0,3961.0,,,10.0,,,,,,2020-03-30T20:00:00Z,4.0,10.0,4132.0,4132.0,4132.0,30,3.0,2.0,-182.0,17.0,-165.0,,,,,,,,
2020-03-30,,NC,1307.0,19557.0,,137.0,137.0,,,,,,2020-03-30T20:00:00Z,6.0,137.0,20864.0,20864.0,20864.0,37,2.0,46.0,1652.0,267.0,1919.0,,,,,,,,
2020-03-30,,ND,109.0,3728.0,,,19.0,,,,,19.0,2020-03-30T20:00:00Z,2.0,19.0,3837.0,3837.0,3837.0,38,1.0,2.0,373.0,11.0,384.0,,,,,,,,
2020-03-30,,NE,145.0,2584.0,5.0,,,,,,,,2020-03-30T20:00:00Z,2.0,,2734.0,2729.0,2729.0,31,0.0,0.0,616.0,37.0,653.0,,,,,,,,
2020-03-30,,NH,314.0,5386.0,144.0,,45.0,,,,,,2020-03-30T20:00:00Z,3.0,45.0,5844.0,5700.0,5700.0,33,1.0,12.0,862.0,100.0,962.0,,,,,,,,
2020-03-30,,NJ,16636.0,25224.0,,,,,,,,,2020-03-30T20:00:00Z,198.0,,41860.0,41860.0,41860.0,34,37.0,0.0,3008.0,3250.0,6258.0,,,,,,,,
2020-03-30,,NM,237.0,10942.0,,22.0,22.0,,,,,26.0,2020-03-30T20:00:00Z,2.0,22.0,11179.0,11179.0,11179.0,35,0.0,3.0,173.0,0.0,173.0,,,,,,,,
2020-03-30,,NV,1008.0,10207.0,,,,,,,,,2020-03-30T20:00:00Z,15.0,,11215.0,11215.0,11215.0,32,1.0,0.0,1795.0,270.0,2065.0,,,,,,,,
2020-03-30,,NY,66497.0,119971.0,,9517.0,13721.0,2352.0,2352.0,,,4204.0,2020-03-30T20:00:00Z,1218.0,13721.0,186468.0,186468.0,186468.0,36,253.0,1646.0,7124.0,6984.0,14108.0,,,,,,,,
2020-03-30,,OH,1933.0,25342.0,,312.0,475.0,,163.0,,,,2020-03-30T20:00:00Z,39.0,475.0,27275.0,27275.0,27275.0,39,10.0,72.0,6330.0,280.0,6610.0,,,,,,,,
2020-03-30,,OK,481.0,1207.0,,,153.0,,,,,,2020-03-30T20:00:00Z,17.0,153.0,1688.0,1688.0,1688.0,40,1.0,13.0,2.0,52.0,54.0,,,,,,,,
2020-03-30,,OR,606.0,12277.0,,,140.0,,,39.0,39.0,,2020-03-30T20:00:00Z,16.0,140.0,12883.0,12883.0,12883.0,41,3.0,11.0,1399.0,58.0,1457.0,,,,,,,,
2020-03-30,,PA,4087.0,33777.0,,,386.0,,,,,,2020-03-30T20:00:00Z,49.0,386.0,37864.0,37864.0,37864.0,42,11.0,33.0,3716.0,693.0,4409.0,,,,,,,,
2020-03-30,,PR,174.0,931.0,794.0,,,,,,,,2020-03-30T20:00:00Z,6.0,,1899.0,1105.0,1105.0,72,1.0,0.0,90.0,47.0,137.0,,,,,,,,
2020-03-30,,RI,408.0,3187.0,,41.0,41.0,9.0,9.0,6.0,6.0,,2020-03-30T20:00:00Z,4.0,41.0,3595.0,3595.0,3595.0,44,1.0,6.0,646.0,114.0,760.0,,,,,,,,
2020-03-30,,SC,925.0,4160.0,,,129.0,,,,,,2020-03-30T20:00:00Z,18.0,129.0,5085.0,5085.0,5085.0,45,2.0,0.0,1145.0,151.0,1296.0,,,,,,,,
2020-03-30,,SD,101.0,3478.0,0.0,,,,,,,34.0,2020-03-30T20:00:00Z,1.0,,3579.0,3579.0,3579.0,46,0.0,0.0,351.0,11.0,362.0,,,,,,,,
2020-03-30,,TN,1834.0,21470.0,,,148.0,,,,,,2020-03-30T20:00:00Z,13.0,148.0,23304.0,23304.0,23304.0,47,6.0,15.0,2433.0,297.0,2730.0,,,,,,,,
2020-03-30,,TX,2877.0,33003.0,,,,,,,,38.0,2020-03-30T20:00:00Z,34.0,,35880.0,35880.0,35880.0,48,0.0,0.0,9795.0,325.0,10120.0,,,,,,,,
2020-03-30,,UT,806.0,15197.0,,,,,,,,,2020-03-30T20:00:00Z,4.0,,16003.0,16003.0,16003.0,49,2.0,0.0,1923.0,87.0,2010.0,,,,,,,,
2020-03-30,,VA,1020.0,11018.0,,,136.0,,,,,,2020-03-30T20:00:00Z,25.0,136.0,12038.0,12038.0,12038.0,51,3.0,24.0,1299.0,130.0,1429.0,,,,,,,,
2020-03-30,,VI,30.0,126.0,24.0,,,,,,,,2020-03-30T20:00:00Z,,,180.0,156.0,156.0,78,0.0,0.0,3.0,7.0,10.0,,,,,,,,
2020-03-30,,VT,256.0,3674.0,,,18.0,,,,,,2020-03-30T20:00:00Z,12.0,18.0,3930.0,3930.0,3930.0,50,0.0,0.0,208.0,21.0,229.0,,,,,,,,
2020-03-30,,WA,4896.0,60566.0,,,254.0,,,,,,2020-03-30T20:00:00Z,195.0,254.0,65462.0,65462.0,65462.0,53,6.0,0.0,5670.0,586.0,6256.0,,,,,,,,
2020-03-30,,WI,1221.0,15856.0,,,,,,,,,2020-03-30T20:00:00Z,14.0,,17077.0,17077.0,17077.0,55,1.0,0.0,-694.0,109.0,-585.0,,,,,,,,
2020-03-30,,WV,126.0,2984.0,0.0,,1.0,,,,,,2020-03-30T20:00:00Z,1.0,1.0,3110.0,3110.0,3110.0,54,1.0,0.0,279.0,13.0,292.0,,,,,,,,
2020-03-30,,WY,94.0,1840.0,,,17.0,,,,,24.0,2020-03-30T20:00:00Z,0.0,17.0,1934.0,1934.0,1934.0,56,0.0,2.0,286.0,8.0,294.0,,,,,,,,
2020-03-29,,AK,102.0,3232.0,,,6.0,,,,,,2020-03-29T20:00:00Z,2.0,6.0,3334.0,3334.0,3334.0,02,0.0,1.0,396.0,17.0,413.0,,,,,,,,
2020-03-29,,AL,806.0,4184.0,,,,,,,,,2020-03-29T20:00:00Z,4.0,,4990.0,4990.0,4990.0,01,1.0,0.0,0.0,110.0,110.0,,,,,,,,
2020-03-29,,AR,426.0,3027.0,,43.0,48.0,,,16.0,17.0,28.0,2020-03-29T20:00:00Z,6.0,48.0,3453.0,3453.0,3453.0,05,1.0,0.0,89.0,22.0,111.0,,,,,,,,
2020-03-29,,AS,,,,,,,,,,,2020-03-29T20:00:00Z,0.0,,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-29,,AZ,919.0,12953.0,,,78.0,,30.0,,,,2020-03-29T20:00:00Z,17.0,78.0,13872.0,13872.0,13872.0,04,2.0,78.0,5498.0,46.0,5544.0,,,,,,,,
2020-03-29,,CA,5708.0,20549.0,64400.0,1034.0,1034.0,410.0,410.0,,,,2020-03-29T20:00:00Z,123.0,1034.0,90657.0,26257.0,26257.0,06,22.0,0.0,0.0,1065.0,1065.0,,,,,,,,
2020-03-29,,CO,2061.0,11215.0,,,274.0,,,,,,2020-03-29T20:00:00Z,44.0,274.0,13276.0,13276.0,13276.0,08,13.0,35.0,1273.0,327.0,1600.0,,,,,,,,
2020-03-29,,CT,1993.0,9907.0,,,404.0,,,,,,2020-03-29T20:00:00Z,34.0,404.0,11900.0,11900.0,11900.0,09,7.0,231.0,2798.0,702.0,3500.0,,,,,,,,
2020-03-29,,DC,342.0,2469.0,1.0,,,,,,,66.0,2020-03-29T20:00:00Z,5.0,,2812.0,2811.0,2811.0,11,1.0,0.0,258.0,38.0,296.0,,,,,,,,
2020-03-29,,DE,232.0,36.0,,,33.0,,,,,9.0,2020-03-29T20:00:00Z,6.0,33.0,268.0,268.0,268.0,10,3.0,2.0,0.0,18.0,18.0,,,,,,,,
2020-03-29,,FL,4246.0,39070.0,,,594.0,,,,,,2020-03-29T20:00:00Z,56.0,594.0,43316.0,43316.0,43316.0,12,2.0,68.0,3704.0,483.0,4187.0,,,,,,,,
2020-03-29,,GA,2651.0,9913.0,,,666.0,,,,,,2020-03-29T20:00:00Z,80.0,666.0,12564.0,12564.0,12564.0,13,11.0,49.0,1228.0,285.0,1513.0,,,,,,,,
2020-03-29,,GU,56.0,334.0,,,15.0,,,,,7.0,2020-03-29T20:00:00Z,1.0,15.0,390.0,390.0,390.0,66,0.0,0.0,35.0,1.0,36.0,,,,,,,,
2020-03-29,,HI,151.0,6849.0,,,12.0,,,,,,2020-03-29T20:00:00Z,0.0,12.0,7000.0,7000.0,7000.0,15,0.0,4.0,2492.0,31.0,2523.0,,,,,,,,
2020-03-29,,IA,336.0,5013.0,,51.0,68.0,,,,,17.0,2020-03-29T20:00:00Z,4.0,68.0,5349.0,5349.0,5349.0,19,1.0,7.0,638.0,38.0,676.0,,,,,,,,
2020-03-29,,ID,261.0,4021.0,,,36.0,,,,,,2020-03-29T20:00:00Z,5.0,36.0,4282.0,4282.0,4282.0,16,1.0,11.0,679.0,31.0,710.0,,,,,,,,
2020-03-29,,IL,4596.0,23166.0,,,,,,,,,2020-03-29T20:00:00Z,65.0,,27762.0,27762.0,27762.0,17,18.0,0.0,1166.0,1105.0,2271.0,,,,,,,,
2020-03-29,,IN,1514.0,8316.0,,,,,,,,,2020-03-29T20:00:00Z,32.0,,9830.0,9830.0,9830.0,18,1.0,0.0,1141.0,282.0,1423.0,,,,,,,,
2020-03-29,,KS,319.0,4194.0,,,55.0,,,,,,2020-03-29T20:00:00Z,6.0,55.0,4513.0,4513.0,4513.0,20,1.0,28.0,523.0,58.0,581.0,,,,,,,,
2020-03-29,,KY,394.0,5147.0,,,,,,,,,2020-03-29T20:00:00Z,9.0,,5541.0,5541.0,5541.0,21,1.0,0.0,326.0,92.0,418.0,,,,,,,,
2020-03-29,,LA,3540.0,24331.0,,,1127.0,,,,380.0,,2020-03-29T20:00:00Z,151.0,1127.0,27871.0,27871.0,27871.0,22,14.0,200.0,2485.0,225.0,2710.0,,,,,,,,
2020-03-29,,MA,4955.0,34111.0,,,399.0,,,,,,2020-03-29T20:00:00Z,48.0,399.0,39066.0,39066.0,39066.0,25,4.0,49.0,3319.0,698.0,4017.0,,,,,,,,
2020-03-29,,MD,1239.0,12354.0,,,277.0,,,,,,2020-03-29T20:00:00Z,10.0,277.0,13593.0,13593.0,13593.0,24,5.0,51.0,838.0,247.0,1085.0,,,,,,,,
2020-03-29,,ME,253.0,3394.0,,,,,,,,41.0,2020-03-29T20:00:00Z,3.0,,3647.0,3647.0,3647.0,23,2.0,0.0,0.0,42.0,42.0,,,,,,,,
2020-03-29,,MI,5486.0,11893.0,,,,,,,,,2020-03-29T20:00:00Z,132.0,,17379.0,17379.0,17379.0,26,40.0,0.0,2784.0,1829.0,4613.0,,,,,,,,
2020-03-29,,MN,503.0,17154.0,,39.0,75.0,,17.0,,,252.0,2020-03-29T20:00:00Z,9.0,75.0,17657.0,17657.0,17657.0,27,4.0,18.0,1466.0,62.0,1528.0,,,,,,,,
2020-03-29,,MO,838.0,11547.0,,,,,,,,,2020-03-29T20:00:00Z,10.0,,12385.0,12385.0,12385.0,29,0.0,0.0,1465.0,0.0,1465.0,,,,,,,,
2020-03-29,,MP,2.0,,,,,,,,,,2020-03-29T20:00:00Z,,,2.0,2.0,2.0,69,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-29,,MS,758.0,2560.0,,,235.0,,,,,,2020-03-29T20:00:00Z,14.0,235.0,3318.0,3318.0,3318.0,28,1.0,16.0,0.0,95.0,95.0,,,,,,,,
2020-03-29,,MT,154.0,4143.0,,,8.0,,,,,,2020-03-29T20:00:00Z,1.0,8.0,4297.0,4297.0,4297.0,30,0.0,1.0,887.0,25.0,912.0,,,,,,,,
